Match_addr,ARC_Street,File_,Directory,Full_Link,Quick_Link,Date_,Location,Back_of_Sh,Job_Catego,Hyperlink,GlobalID,Leak_Numbe,Leak_Num_Y,X,Y
102 WALTER DR,102 Walter Dr,DOC072611-012.tif,S:\WORKSHEETS\Worksheets_2005-1,S:\WORKSHEETS\Worksheets_2005-1\DOC072611-012.tif,DOC072611-012.tif,1/5/2005,102 Walter Dr,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2005-1\DOC072611-012.tif,{EA47F47B-3612-4010-9222-C450697A5AB9},297,2005,-76.09850000000,43.06930000000
E COLVIN ST,West Colvin St,DOC072611-013.tif,S:\WORKSHEETS\Worksheets_2005-1,S:\WORKSHEETS\Worksheets_2005-1\DOC072611-013.tif,DOC072611-013.tif,1/5/2005,West Colvin St,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2005-1\DOC072611-013.tif,{3F79D219-1574-40BF-AB5F-215E184D9DFC},296,2005,-76.13770000000,43.02620000000
209 CHAMPLIN DR,209 Champlain Dr,DOC072611-018.tif,S:\WORKSHEETS\Worksheets_2005-1,S:\WORKSHEETS\Worksheets_2005-1\DOC072611-018.tif,DOC072611-018.tif,1/6/2005,209 Champlain Dr,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2005-1\DOC072611-018.tif,{0FCBE602-0FA2-4E3A-8BCE-FAEAB5622E75},298,2005,-76.10180000000,43.06040000000
353 NORWOOD AVE,353 Norwood Ave,DOC072611-044.tif,S:\WORKSHEETS\Worksheets_2005-1,S:\WORKSHEETS\Worksheets_2005-1\DOC072611-044.tif,DOC072611-044.tif,1/14/2005,353 Norwood Ave,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2005-1\DOC072611-044.tif,{6C083D03-05F0-400E-B13E-0F741BC1F150},007,2005,-76.11010000000,43.07480000000
WALNUT AVE & ERIE BLVD E,Walnut Pl & Erie Blvd,DOC072611-056.tif,S:\WORKSHEETS\Worksheets_2005-1,S:\WORKSHEETS\Worksheets_2005-1\DOC072611-056.tif,DOC072611-056.tif,1/19/2005,Walnut Pl & Erie Blvd,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2005-1\DOC072611-056.tif,{AFC924D4-5E7E-424B-A0B5-6908F685C464},010,2005,-76.13200000000,43.05070000000
1400 COURT ST,1400 Court St,DOC072611-063.tif,S:\WORKSHEETS\Worksheets_2005-1,S:\WORKSHEETS\Worksheets_2005-1\DOC072611-063.tif,DOC072611-063.tif,1/21/2005,1400 Court St,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2005-1\DOC072611-063.tif,{E976C6B6-A88D-4F73-9979-B05484B7F7B6},013,2005,-76.14760000000,43.07760000000
RILL AVE & PIERCE ST,Rill Ave & Pierce St,DOC072611-064.tif,S:\WORKSHEETS\Worksheets_2005-1,S:\WORKSHEETS\Worksheets_2005-1\DOC072611-064.tif,DOC072611-064.tif,1/23/2005,Rill Ave & Pierce St,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2005-1\DOC072611-064.tif,{446C2E2E-9437-4D30-8C21-5B42DAD0A6E2},014,2005,-76.14890000000,43.01190000000
202 LONGMEADOW DR,202 Longmeadow Dr,DOC072611-065.tif,S:\WORKSHEETS\Worksheets_2005-1,S:\WORKSHEETS\Worksheets_2005-1\DOC072611-065.tif,DOC072611-065.tif,1/23/2005,202 Longmeadow Dr,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2005-1\DOC072611-065.tif,{0CB85B97-F13F-4B12-B539-27BC58604BB8},015,2005,-76.14580000000,42.99190000000
319 SIXTH NORTH ST,319 SIXTHNORTH ST,DOC072611-068.tif,S:\WORKSHEETS\Worksheets_2005-1,S:\WORKSHEETS\Worksheets_2005-1\DOC072611-068.tif,DOC072611-068.tif,1/24/2005,319 sisxth North St,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2005-1\DOC072611-068.tif,{141C6639-19DE-408E-B983-663349954125},016,2005,-76.15960000000,43.08150000000
MEADOWBROOK DR & EUCLID AVE,Meadowbrook Dr & Euclid Ave,DOC072611-093.tif,S:\WORKSHEETS\Worksheets_2005-1,S:\WORKSHEETS\Worksheets_2005-1\DOC072611-093.tif,DOC072611-093.tif,1/30/2005,Meadowbrook Dr & Euclid Ave,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2005-1\DOC072611-093.tif,{30EE85D5-FC57-49FA-8678-17BD8A39061D},028,2005,-76.11020000000,43.03650000000
WALNUT AVE & HARRISON ST,Walnut Ave & Harrison St,DOC072611-095.tif,S:\WORKSHEETS\Worksheets_2005-1,S:\WORKSHEETS\Worksheets_2005-1\DOC072611-095.tif,DOC072611-095.tif,1/30/2005,Walnut Ave & Harrison St,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2005-1\DOC072611-095.tif,{DE22A87C-FA80-46E5-834B-E2AF8D744726},030,2005,-76.13220000000,43.04420000000
JAMESVILLE AVE & AINSLEY DR,Jamesville Ave & Ainsley Dr,DOC072611-096.tif,S:\WORKSHEETS\Worksheets_2005-1,S:\WORKSHEETS\Worksheets_2005-1\DOC072611-096.tif,DOC072611-096.tif,1/31/2005,Jamesville Ave & Ainsley Dr,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2005-1\DOC072611-096.tif,{CD2C235F-BA00-4C52-81E9-66D485AD871A},032,2005,-76.12440000000,43.01130000000
333 NORWOOD AVE,333 Norwood Ave,DOC072611-100.tif,S:\WORKSHEETS\Worksheets_2005-1,S:\WORKSHEETS\Worksheets_2005-1\DOC072611-100.tif,DOC072611-100.tif,1/31/2005,333 Norwood Ave,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2005-1\DOC072611-100.tif,{29BEF93E-9052-48B5-8C44-268C344278DD},033,2005,-76.11000000000,43.07430000000
455 MOUNTAINVIEW AVE,455 Mountainview Ave,DOC072611-010.tif,S:\WORKSHEETS\Worksheets_2005-2,S:\WORKSHEETS\Worksheets_2005-2\DOC072611-010.tif,DOC072611-010.tif,2/4/2005,455 Mountainview Ave,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2005-2\DOC072611-010.tif,{4BA73EFD-F549-4F46-B251-07C7A212F3F4},040,2005,-76.09610000000,43.05100000000
404 KIMBER RD,404-406 Kimber Rd,DOC072611-013.tif,S:\WORKSHEETS\Worksheets_2005-2,S:\WORKSHEETS\Worksheets_2005-2\DOC072611-013.tif,DOC072611-013.tif,2/4/2005,404-406 Kimber Rd,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2005-2\DOC072611-013.tif,{27C8A7E1-DC5E-4142-B6F9-B1B8CF008EF0},039,2005,-76.09340000000,43.03700000000
109 HATHERLY RD,109 Hatherly Rd,DOC072611-016.tif,S:\WORKSHEETS\Worksheets_2005-2,S:\WORKSHEETS\Worksheets_2005-2\DOC072611-016.tif,DOC072611-016.tif,2/6/2005,109 Hatherly Rd,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2005-2\DOC072611-016.tif,{6DEBB76F-14C3-4FFC-8BDD-1BA3DB6C1101},040,2005,-76.10320000000,43.04100000000
128 FEIGEL AVE,128 Feigel Ave,DOC072611-022.tif,S:\WORKSHEETS\Worksheets_2005-2,S:\WORKSHEETS\Worksheets_2005-2\DOC072611-022.tif,DOC072611-022.tif,2/7/2005,128 Feigel Ave,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2005-2\DOC072611-022.tif,{B2948051-AC7E-46A4-97D2-AC28059DF9AD},042,2005,-76.12450000000,43.07220000000
1109 OAK ST,1109 Oak St,DOC072611-027.tif,S:\WORKSHEETS\Worksheets_2005-2,S:\WORKSHEETS\Worksheets_2005-2\DOC072611-027.tif,DOC072611-027.tif,2/8/2005,1109 Oak St,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2005-2\DOC072611-027.tif,{9DEB7F84-398A-40A3-AE18-D6C631A0063B},043,2005,-76.13640000000,43.06710000000
KINGSLEY PL & LEWIS ST,Kingsley Pl & Lewis St,DOC072611-029.tif,S:\WORKSHEETS\Worksheets_2005-2,S:\WORKSHEETS\Worksheets_2005-2\DOC072611-029.tif,DOC072611-029.tif,2/9/2005,Kingsley Pl & Lewis St,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2005-2\DOC072611-029.tif,{9BE63FED-5366-4308-86B4-64CF20B49AE1},046,2005,-76.18980000000,43.05600000000
119 MERRELL RD,119 Merrill Rd,DOC072611-030.tif,S:\WORKSHEETS\Worksheets_2005-2,S:\WORKSHEETS\Worksheets_2005-2\DOC072611-030.tif,DOC072611-030.tif,2/9/2005,119 Merrill Rd,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2005-2\DOC072611-030.tif,{02913A71-CC41-48ED-9916-94EEAFB685D3},047,2005,-76.19330000000,43.02960000000
527 E SENECA TPKE,527 East Seneca Tpk,DOC072611-033.tif,S:\WORKSHEETS\Worksheets_2005-2,S:\WORKSHEETS\Worksheets_2005-2\DOC072611-033.tif,DOC072611-033.tif,2/9/2005,527 East Seneca Tpk,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2005-2\DOC072611-033.tif,{C641FE15-9913-49D8-A138-938FACB20D6E},045,2005,-76.13260000000,43.00290000000
127 ALDEN ST,127 Alden St,DOC072611-036.tif,S:\WORKSHEETS\Worksheets_2005-2,S:\WORKSHEETS\Worksheets_2005-2\DOC072611-036.tif,DOC072611-036.tif,2/9/2005,127 Alden St,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2005-2\DOC072611-036.tif,{F384F94C-512D-46D8-AD37-128A1A0DC0DC},052,2005,-76.13320000000,43.02030000000
STATE FAIR BLVD & WILLIS AVE,State Fair Blvd & Willis Ave,DOC072611-040.tif,S:\WORKSHEETS\Worksheets_2005-2,S:\WORKSHEETS\Worksheets_2005-2\DOC072611-040.tif,DOC072611-040.tif,2/11/2005,State Fair Blvd & Willis Ave,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2005-2\DOC072611-040.tif,{A168FE7D-A557-452C-B5EE-1420594E842B},051,2005,-76.19850000000,43.06640000000
S TOWNSEND ST & HARRISON ST,Townsend St & Harrison St,DOC072611-043.tif,S:\WORKSHEETS\Worksheets_2005-2,S:\WORKSHEETS\Worksheets_2005-2\DOC072611-043.tif,DOC072611-043.tif,2/12/2005,Townsend St & Harrison St,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2005-2\DOC072611-043.tif,{9DC72D98-1F05-42BD-8839-26BF3B856BE6},053,2005,-76.14520000000,43.04430000000
S TOWNSEND ST & HARRISON ST,Townsend St & Harrison St,DOC072611-045.tif,S:\WORKSHEETS\Worksheets_2005-2,S:\WORKSHEETS\Worksheets_2005-2\DOC072611-045.tif,DOC072611-045.tif,2/12/2005,Townsend St & Harrison St,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2005-2\DOC072611-045.tif,{A8433652-8A57-48EA-A244-00F2FEC2F0E0},053,2005,-76.14520000000,43.04430000000
445 BUCKINGHAM AVE,445-449 Buckingham Rd,DOC072611-075.tif,S:\WORKSHEETS\Worksheets_2005-2,S:\WORKSHEETS\Worksheets_2005-2\DOC072611-075.tif,DOC072611-075.tif,2/24/2005,445-449 Buckingham Rd,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2005-2\DOC072611-075.tif,{EB0EBA90-47E4-4D85-887C-319C2FD777AB},,2005,-76.12060000000,43.02650000000
VAN RENSSELAER ST & RICHMOND AVE,Van Rensselear St & Richmond Ave,DOC072611-005.tif,S:\WORKSHEETS\Worksheets_2005-3,S:\WORKSHEETS\Worksheets_2005-3\DOC072611-005.tif,DOC072611-005.tif,3/2/2005,Van Rensselear St & Richmond Ave,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2005-3\DOC072611-005.tif,{30410257-D820-4FDB-98FB-9850AE87DBAF},070,2005,-76.16620000000,43.05000000000
ERIE BLVD E & HEADSON DR,East Erie Blvd & Headson Dr,DOC072611-011.tif,S:\WORKSHEETS\Worksheets_2005-3,S:\WORKSHEETS\Worksheets_2005-3\DOC072611-011.tif,DOC072611-011.tif,3/4/2005,East Erie Blvd & Headson Dr,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2005-3\DOC072611-011.tif,{8441DDFC-7FDF-4234-8007-4C94F51689B0},072,2005,-76.08750000000,43.05520000000
LINCOLN AVE & MIDLAND AVE,Lincoln Ave & Midland Ave,DOC072611-014.tif,S:\WORKSHEETS\Worksheets_2005-3,S:\WORKSHEETS\Worksheets_2005-3\DOC072611-014.tif,DOC072611-014.tif,3/4/2005,Lincoln Ave & Midland Ave,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2005-3\DOC072611-014.tif,{7F45D9DE-3FDF-4C61-A582-FA1B7D10196F},073,2005,-76.15740000000,43.03940000000
505 E SENECA TPKE,505 East Seneca Tpk,DOC072611-036.tif,S:\WORKSHEETS\Worksheets_2005-3,S:\WORKSHEETS\Worksheets_2005-3\DOC072611-036.tif,DOC072611-036.tif,3/11/2005,505 East Seneca Tpk,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2005-3\DOC072611-036.tif,{4B41C915-2F6F-4461-8609-82AEA41FA95D},080,2005,-76.13360000000,43.00290000000
221 CROYDEN RD,221 Croyden Rd,DOC072611-042.tif,S:\WORKSHEETS\Worksheets_2005-3,S:\WORKSHEETS\Worksheets_2005-3\DOC072611-042.tif,DOC072611-042.tif,3/14/2005,221 Croyden Rd,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2005-3\DOC072611-042.tif,{7D091C79-BAD4-4DFC-8D89-BFFBD7310D93},082,2005,-76.10820000000,43.03060000000
N CLINTON ST & SPENCER ST,North Clinton St & Spencer St,DOC072611-055.tif,S:\WORKSHEETS\Worksheets_2005-3,S:\WORKSHEETS\Worksheets_2005-3\DOC072611-055.tif,DOC072611-055.tif,3/18/2005,North Clinton St & Spencer St,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2005-3\DOC072611-055.tif,{82610C0B-402A-4CC5-B863-A931915FEF8A},,2005,-76.15770000000,43.06060000000
SHONNARD ST & S GEDDES ST,Shonnard St & South Geddes St,DOC072611-056.tif,S:\WORKSHEETS\Worksheets_2005-3,S:\WORKSHEETS\Worksheets_2005-3\DOC072611-056.tif,DOC072611-056.tif,3/20/2005,Shonnard St & South Geddes St,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2005-3\DOC072611-056.tif,{10BFA9FC-2BEF-4AA0-A6BE-25AED9CA99B6},086,2005,-76.17200000000,43.04100000000
SHONNARD ST & S GEDDES ST,Shonnard St & South Geddes St,DOC072611-057.tif,S:\WORKSHEETS\Worksheets_2005-3,S:\WORKSHEETS\Worksheets_2005-3\DOC072611-057.tif,DOC072611-057.tif,3/21/2005,Shonnard St & South Geddes St,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2005-3\DOC072611-057.tif,{F04EECBA-EB7E-40DA-941A-00E7240EAC9C},,2005,-76.17200000000,43.04100000000
SHONNARD ST & S GEDDES ST,Shonnard St & South Geddes St,DOC072611-059.tif,S:\WORKSHEETS\Worksheets_2005-3,S:\WORKSHEETS\Worksheets_2005-3\DOC072611-059.tif,DOC072611-059.tif,3/22/2005,Shonnard St & South Geddes St,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2005-3\DOC072611-059.tif,{929F7C77-EB04-4D09-A00E-5AAE4540A1D2},,2005,-76.17200000000,43.04100000000
SHONNARD ST & S GEDDES ST,Shonnard St & South Geddes St,DOC072611-061.tif,S:\WORKSHEETS\Worksheets_2005-3,S:\WORKSHEETS\Worksheets_2005-3\DOC072611-061.tif,DOC072611-061.tif,3/23/2005,Shonnard St & South Geddes St,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2005-3\DOC072611-061.tif,{1F7BE382-A983-4D61-B213-298F82605B86},,2005,-76.17200000000,43.04100000000
1058 W ONONDAGA ST,1058 West Onondaga St,DOC072711-005.tif,S:\WORKSHEETS\Worksheets_2005-4,S:\WORKSHEETS\Worksheets_2005-4\DOC072711-005.tif,DOC072711-005.tif,4/4/2005,1058 West Onondaga St,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2005-4\DOC072711-005.tif,{50700D2A-49DD-478D-8DD1-E1FD3051C583},091,2005,-76.16870000000,43.03420000000
S STATE ST & E ADAMS ST,South State St & Adams St,DOC072711-027.tif,S:\WORKSHEETS\Worksheets_2005-4,S:\WORKSHEETS\Worksheets_2005-4\DOC072711-027.tif,DOC072711-027.tif,4/11/2005,South State St & Adams St,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2005-4\DOC072711-027.tif,{619F90D2-7830-46F9-8BFE-9EED84D57AA4},095,2005,-76.14750000000,43.04270000000
2091 PARK ST,2091 Park St,DOC072711-063.tif,S:\WORKSHEETS\Worksheets_2005-4,S:\WORKSHEETS\Worksheets_2005-4\DOC072711-063.tif,DOC072711-063.tif,4/23/2005,2091 Park St,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2005-4\DOC072711-063.tif,{F43A8A0E-2781-4589-9FCF-B513DBC2C13F},114,2005,-76.16850000000,43.07290000000
217 W CORNING AVE,217 West Corning Ave,DOC072711-013.tif,S:\WORKSHEETS\Worksheets_2005-6,S:\WORKSHEETS\Worksheets_2005-6\DOC072711-013.tif,DOC072711-013.tif,6/3/2005,217 West Corning Ave,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2005-6\DOC072711-013.tif,{DB8E4A63-9CF9-4697-BA27-1BCEEFE220F3},139,2005,-76.14640000000,43.01830000000
309 ELM ST,309 Elm St,DOC072711-046.tif,S:\WORKSHEETS\Worksheets_2005-6,S:\WORKSHEETS\Worksheets_2005-6\DOC072711-046.tif,DOC072711-046.tif,6/15/2005,309 Elm St,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2005-6\DOC072711-046.tif,{A06E6B07-5362-47C5-9764-3A40D1A10F3A},142,2005,-76.13020000000,43.05240000000
W WASHINGTON ST & S CLINTON ST,West Washington Ave & North Clinton St,DOC072711-068.tif,S:\WORKSHEETS\Worksheets_2005-6,S:\WORKSHEETS\Worksheets_2005-6\DOC072711-068.tif,DOC072711-068.tif,6/22/2005,West Washington Ave & North Clinton St,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2005-6\DOC072711-068.tif,{BA7A2114-AC66-4054-B3FE-1CF602AD2922},,2005,-76.15350000000,43.04960000000
321 ROWLAND ST,321 Rowland Ave,DOC072711-090.tif,S:\WORKSHEETS\Worksheets_2005-6,S:\WORKSHEETS\Worksheets_2005-6\DOC072711-090.tif,DOC072711-090.tif,6/29/2005,321 Rowland Ave,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2005-6\DOC072711-090.tif,{80EDF408-552B-40E9-959C-48F02BD1FE65},158,2005,-76.17470000000,43.03590000000
1505 WESTMORELAND AVE,1505 Westmoreland Ave,DOC072811-014.tif,S:\WORKSHEETS\Worksheets_2005-7,S:\WORKSHEETS\Worksheets_2005-7\DOC072811-014.tif,DOC072811-014.tif,7/6/2005,1505 Westmoreland Ave,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2005-7\DOC072811-014.tif,{54A23869-E5C1-4615-B3C2-C8C87157170A},161,2005,-76.11340000000,43.02550000000
1243 ERIE BLVD E,1243 West Erie Blvd,DOC072811-051.tif,S:\WORKSHEETS\Worksheets_2005-7,S:\WORKSHEETS\Worksheets_2005-7\DOC072811-051.tif,DOC072811-051.tif,7/14/2005,1243 West Erie Blvd,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2005-7\DOC072811-051.tif,{F38FCD7A-91AA-408D-9C32-9E28AB8F0B4B},162,2005,-76.13050000000,43.05070000000
E ADAMS ST & ALMOND ST,East Adams St & Almond St,DOC072811-067.tif,S:\WORKSHEETS\Worksheets_2005-7,S:\WORKSHEETS\Worksheets_2005-7\DOC072811-067.tif,DOC072811-067.tif,7/20/2005,East Adams St & Almond St,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2005-7\DOC072811-067.tif,{DC0FEE46-0256-40B1-A140-8CDF9C0C243E},163,2005,-76.14220000000,43.04270000000
300 N BEECH ST,300 Beech St,DOC072911-029.tif,S:\WORKSHEETS\Worksheets_2005-8,S:\WORKSHEETS\Worksheets_2005-8\DOC072911-029.tif,DOC072911-029.tif,8/10/2005,300 Beech St,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2005-8\DOC072911-029.tif,{806ABD3B-E4C6-48DA-B00A-3EF77B18A288},,2005,-76.12750000000,43.05280000000
S CROUSE AVE & E WATER ST,South Crouse Ave & East Water St,DOC072911-067.tif,S:\WORKSHEETS\Worksheets_2005-8,S:\WORKSHEETS\Worksheets_2005-8\DOC072911-067.tif,DOC072911-067.tif,8/23/2005,South Crouse Ave & East Water St,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2005-8\DOC072911-067.tif,{343073DC-2CCA-464B-AB8F-306C6B54C172},,2005,-76.13650000000,43.05030000000
316 SUNSET AVE,316 Sunset Ave,DOC072911-071.tif,S:\WORKSHEETS\Worksheets_2005-8,S:\WORKSHEETS\Worksheets_2005-8\DOC072911-071.tif,DOC072911-071.tif,8/25/2005,316 Sunset Ave,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2005-8\DOC072911-071.tif,{4AA7A30A-A8F6-4386-8DBB-7EE63E0235DD},197,2005,-76.16150000000,43.06590000000
959 HIAWATHA BLVD W,959 Hiawatha Blvd,DOC072911-072.tif,S:\WORKSHEETS\Worksheets_2005-8,S:\WORKSHEETS\Worksheets_2005-8\DOC072911-072.tif,DOC072911-072.tif,8/25/2005,959 Hiawatha Blvd,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2005-8\DOC072911-072.tif,{E2C630F0-41D3-4609-8DFF-27DCCAE8DC9D},196,2005,-76.18120000000,43.05850000000
100 STATE FAIR BLVD,State Fair Blvd,DOC072911-079.tif,S:\WORKSHEETS\Worksheets_2005-8,S:\WORKSHEETS\Worksheets_2005-8\DOC072911-079.tif,DOC072911-079.tif,8/29/2005,State Fair Blvd,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2005-8\DOC072911-079.tif,{93B94063-5385-4264-A8CD-BCABCC269D0A},198,2005,-76.18020000000,43.05250000000
1035 OAK ST,1035 Oak St,DOC072911-080.tif,S:\WORKSHEETS\Worksheets_2005-8,S:\WORKSHEETS\Worksheets_2005-8\DOC072911-080.tif,DOC072911-080.tif,8/30/2005,1035 Oak St,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2005-8\DOC072911-080.tif,{BC8C6724-AA45-42D6-A0C0-5198773F1E54},203,2005,-76.13630000000,43.06610000000
120 FAIRDALE AVE,120 Fairdale Ave,DOC072911-001.tif,S:\WORKSHEETS\Worksheets_2005-9,S:\WORKSHEETS\Worksheets_2005-9\DOC072911-001.tif,DOC072911-001.tif,9/1/2005,120 Fairdale Ave,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2005-9\DOC072911-001.tif,{73E4D841-058B-4BB3-BFFA-ED254CA5DAC3},208,2005,-76.18300000000,43.02750000000
500 LIBERTY ST,500 Liberty St,DOC072911-002.tif,S:\WORKSHEETS\Worksheets_2005-9,S:\WORKSHEETS\Worksheets_2005-9\DOC072911-002.tif,DOC072911-002.tif,9/1/2005,500 Liberty St,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2005-9\DOC072911-002.tif,{E2F5CCF2-A000-486C-9F6C-90EFC4623980},210,2005,-76.17360000000,43.05620000000
101 TEX SIMONE DR,1 Tex Simone Dr,DOC072911-003.tif,S:\WORKSHEETS\Worksheets_2005-9,S:\WORKSHEETS\Worksheets_2005-9\DOC072911-003.tif,DOC072911-003.tif,9/1/2005,1 Tex Simone Dr,,Main Break/Leak,\\water-server3\waterdept\WORKSHEETS\Worksheets_2005-9\DOC072911-003.tif,{C373D5A1-65D7-4DC5-83EB-FBBFDCAF95DE},209,2005,-76.16340000000,43.07510000000
